recID,Citation_Difference,Legacy_Count,Labs_Count
858915,2.0,202,204
785140,2.0,33,35
238437,2.0,16,18
860470,2.0,6,8
821644,2.0,26,28
93911,2.0,238,240
12668,2.0,244,246
860164,2.0,26,28
238051,2.0,15,17
12900,2.0,55,57
722757,2.0,312,314
13071,2.0,4,6
117218,2.0,1,3
1305437,2.0,25,27
723691,2.0,63,65
784636,2.0,4,6
784551,2.0,28,30
661011,2.0,72,74
10355,2.0,35,37
245316,2.0,45,47
777578,2.0,61,63
111976,2.0,2,4
245238,2.0,273,275
245196,2.0,148,150
820955,2.0,82,84
861346,2.0,169,171
1303904,2.0,60,62
817262,2.0,33,35
10369,2.0,31,33
1409497,2.0,261,263
1304289,2.0,141,143
1304454,2.0,404,406
784408,2.0,40,42
861191,2.0,28,30
660495,2.0,20,22
1619502,2.0,14,16
1304648,2.0,11,13
777275,2.0,189,191
1619390,2.0,25,27
660620,2.0,39,41
777245,2.0,46,48
1426517,2.0,44,46
723774,2.0,34,36
777086,2.0,887,889
784536,2.0,17,19
661724,2.0,23,25
92551,2.0,1,3
1407976,2.0,149,151
1617129,2.0,119,121
1407329,2.0,2,4
118798,2.0,164,166
732030,2.0,6,8
771741,2.0,11,13
859143,2.0,25,27
822463,2.0,163,165
1617072,2.0,123,125
1616980,2.0,4,6
91183,2.0,4,6
15721,2.0,3,5
721986,2.0,2,4
231387,2.0,312,314
16009,2.0,39,41
231360,2.0,443,445
721873,2.0,62,64
16114,2.0,309,311
771723,2.0,3,5
663916,2.0,5,7
1308633,2.0,11,13
663917,2.0,2,4
721819,2.0,48,50
1434350,2.0,26,28
732591,2.0,117,119
786246,2.0,69,71
1308738,2.0,34,36
16512,2.0,31,33
16599,2.0,8,10
232756,2.0,6,8
663514,2.0,12,14
1431215,2.0,6,8
663479,2.0,44,46
1305597,2.0,74,76
237367,2.0,270,272
13636,2.0,177,179
860013,2.0,45,47
237241,2.0,5,7
1617289,2.0,8,10
1305922,2.0,8,10
236082,2.0,264,266
1306289,2.0,69,71
118543,2.0,481,483
1306295,2.0,210,212
13718,2.0,108,110
235180,2.0,2055,2057
1306488,2.0,394,396
13757,2.0,133,135
859610,2.0,104,106
1617259,2.0,163,165
785742,2.0,94,96
822145,2.0,158,160
14142,2.0,21,23
14265,2.0,36,38
722344,2.0,76,78
859392,2.0,30,32
859381,2.0,17,19
859367,2.0,5,7
663478,2.0,9,11
772216,2.0,31,33
1303255,2.0,21,23
111695,2.0,54,56
111234,2.0,5,7
780769,2.0,56,58
654935,2.0,161,163
728409,2.0,5,7
252906,2.0,5,7
818707,2.0,86,88
728583,2.0,230,232
252778,2.0,2,4
819107,2.0,24,26
864422,2.0,87,89
864269,2.0,33,35
1639626,2.0,1,3
727378,2.0,57,59
4657,2.0,1,3
100587,2.0,9,11
251288,2.0,22,24
727193,2.0,203,205
819622,2.0,425,427
780290,2.0,142,144
726985,2.0,18,20
819725,2.0,16,18
1635902,2.0,1,3
726637,2.0,38,40
99780,2.0,569,571
655994,2.0,171,173
250583,2.0,2,4
104017,2.0,36,38
250354,2.0,12,14
5819,2.0,389,391
253352,2.0,1,3
3672,2.0,65,67
818089,2.0,74,76
818749,2.0,28,30
1650066,2.0,67,69
865160,2.0,60,62
781876,2.0,83,85
258222,2.0,716,718
258076,2.0,22,24
1418577,2.0,1,3
865041,2.0,13,15
1870,2.0,190,192
1971,2.0,36,38
1418576,2.0,2,4
102009,2.0,2,4
728399,2.0,1,3
101549,2.0,1,3
255956,2.0,1,3
782058,2.0,31,33
654475,2.0,272,274
654501,2.0,103,105
1648988,2.0,10,12
728211,2.0,60,62
2868,2.0,21,23
101415,2.0,17,19
1417121,2.0,108,110
782091,2.0,130,132
780959,2.0,166,168
728401,2.0,1,3
1643443,2.0,2,4
102854,2.0,3,5
863570,2.0,30,32
1415043,2.0,1,3
10041,2.0,14,16
862263,2.0,26,28
247747,2.0,3,5
247711,2.0,77,79
8809,2.0,813,815
657121,2.0,143,145
778881,2.0,49,51
1423044,2.0,111,113
783329,2.0,13,15
783335,2.0,97,99
98541,2.0,5,7
247192,2.0,34,36
1626391,2.0,1,3
98143,2.0,69,71
246989,2.0,421,423
1301219,2.0,8,10
657972,2.0,265,267
110212,2.0,29,31
246782,2.0,197,199
730637,2.0,22,24
657982,2.0,2,4
817367,2.0,144,146
862019,2.0,59,61
110623,2.0,18,20
1301558,2.0,151,153
9873,2.0,3,5
9875,2.0,38,40
246448,2.0,1,3
1425626,2.0,41,43
1300587,2.0,1,3
108861,2.0,170,172
1299644,2.0,73,75
8282,2.0,5,7
729503,2.0,27,29
249851,2.0,23,25
729531,2.0,26,28
656218,2.0,423,425
725823,2.0,2,4
779724,2.0,10,12
249374,2.0,236,238
107058,2.0,115,117
725817,2.0,4,6
819935,2.0,36,38
1412318,2.0,3,5
782832,2.0,3,5
1299969,2.0,65,67
108376,2.0,120,122
782834,2.0,4,6
7190,2.0,485,487
7246,2.0,19,21
779610,2.0,167,169
779574,2.0,272,274
99212,2.0,79,81
779503,2.0,65,67
1300150,2.0,37,39
108734,2.0,37,39
729651,2.0,4,6
1300349,2.0,4,6
779418,2.0,12,14
108833,2.0,255,257
90367,2.0,286,288
163386,2.0,82,84
822509,2.0,44,46
668925,2.0,4,6
824347,2.0,33,35
823598,2.0,74,76
20576,2.0,4,6
85788,2.0,5,7
85803,2.0,72,74
88848,2.0,23,25
857107,2.0,5,7
856990,2.0,29,31
125109,2.0,3,5
227977,2.0,100,102
88555,2.0,13,15
219293,2.0,39,41
226714,2.0,32,34
24711,2.0,1,3
824251,2.0,89,91
718809,2.0,13,15
768208,2.0,19,21
226090,2.0,6,8
1600311,2.0,49,51
768124,2.0,161,163
787308,2.0,123,125
1310835,2.0,92,94
1609420,2.0,15,17
770422,2.0,56,58
85663,2.0,2,4
857558,2.0,88,90
26201,2.0,192,194
788305,2.0,46,48
717804,2.0,5,7
125399,2.0,21,23
1398539,2.0,117,119
823045,2.0,16,18
227512,2.0,8,10
767978,2.0,6,8
855780,2.0,72,74
718073,2.0,94,96
1315712,2.0,36,38
218606,2.0,57,59
1310737,2.0,50,52
788129,2.0,22,24
225804,2.0,197,199
668914,2.0,2,4
1312168,2.0,7,9
856547,2.0,224,226
222006,2.0,13,15
23353,2.0,819,821
85825,2.0,1,3
856539,2.0,33,35
23098,2.0,264,266
22193,2.0,68,70
223021,2.0,6,8
1312627,2.0,28,30
86916,2.0,11,13
824000,2.0,50,52
222387,2.0,13,15
668003,2.0,123,125
824004,2.0,4,6
222402,2.0,15,17
1402560,2.0,67,69
719318,2.0,9,11
856223,2.0,28,30
668088,2.0,935,937
88547,2.0,10,12
1313628,2.0,43,45
667075,2.0,50,52
24434,2.0,657,659
219823,2.0,12,14
719698,2.0,17,19
124900,2.0,136,138
219875,2.0,678,680
225106,2.0,9,11
770066,2.0,138,140
1315325,2.0,130,132
1315109,2.0,22,24
718973,2.0,103,105
1315062,2.0,45,47
824085,2.0,4,6
824034,2.0,13,15
823796,2.0,16,18
122178,2.0,319,321
22076,2.0,59,61
733349,2.0,376,378
25604,2.0,162,164
1598079,2.0,26,28
18099,2.0,23,25
669060,2.0,5,7
786747,2.0,194,196
1309877,2.0,55,57
786751,2.0,13,15
1397637,2.0,71,73
1405532,2.0,1,3
854976,2.0,52,54
822694,2.0,114,116
1309656,2.0,25,27
119944,2.0,545,547
1598297,2.0,11,13
216449,2.0,3,5
669048,2.0,6,8
216819,2.0,4,6
228880,2.0,155,157
89790,2.0,2,4
229247,2.0,86,88
216300,2.0,7,9
27027,2.0,73,75
1316493,2.0,83,85
854720,2.0,25,27
28175,2.0,364,366
717504,2.0,526,528
230560,2.0,305,307
1614726,2.0,68,70
230418,2.0,1276,1278
822643,2.0,374,376
215830,2.0,45,47
664750,2.0,19,21
119449,2.0,7,9
17398,2.0,204,206
669197,2.0,23,25
664657,2.0,30,32
216060,2.0,21,23
669073,2.0,3,5
854847,2.0,18,20
787059,2.0,13,15
719316,2.0,9,11
858054,2.0,119,121
717764,2.0,5,7
824798,2.0,85,87
770552,2.0,147,149
815217,2.0,86,88
855187,2.0,167,169
788353,2.0,12,14
818180,1.0,7,8
805032,1.0,11,12
806578,1.0,32,33
813957,1.0,43,44
925308,1.0,5,6
817691,1.0,13,14
926918,1.0,56,57
813272,1.0,18,19
927405,1.0,33,34
817779,1.0,181,182
805033,1.0,2,3
814186,1.0,49,50
805036,1.0,13,14
806538,1.0,16,17
818373,1.0,66,67
931479,1.0,53,54
814570,1.0,43,44
817820,1.0,66,67
814281,1.0,225,226
805171,1.0,15,16
805503,1.0,3,4
806537,1.0,2,3
806293,1.0,41,42
927483,1.0,15,16
817935,1.0,30,31
939561,1.0,48,49
813174,1.0,32,33
806807,1.0,146,147
926881,1.0,139,140
940398,1.0,20,21
806024,1.0,162,163
817418,1.0,10,11
804913,1.0,71,72
939560,1.0,65,66
814694,1.0,41,42
813178,1.0,40,41
925331,1.0,10,11
817488,1.0,108,109
814205,1.0,1,2
817510,1.0,124,125
817629,1.0,45,46
940151,1.0,74,75
804959,1.0,169,170
813986,1.0,272,273
931287,1.0,21,22
814633,1.0,34,35
806759,1.0,22,23
813238,1.0,84,85
806639,1.0,6,7
940019,1.0,33,34
813948,1.0,23,24
818004,1.0,5,6
805980,1.0,43,44
927024,1.0,29,30
926814,1.0,1,2
806471,1.0,32,33
926740,1.0,22,23
813892,1.0,28,29
805751,1.0,40,41
813693,1.0,80,81
926738,1.0,99,100
818217,1.0,68,69
805908,1.0,24,25
818189,1.0,115,116
814543,1.0,31,32
806527,1.0,8,9
805515,1.0,105,106
927077,1.0,4,5
926666,1.0,81,82
939512,1.0,3,4
806518,1.0,27,28
818073,1.0,3,4
813050,1.0,227,228
805864,1.0,182,183
805848,1.0,49,50
814392,1.0,68,69
814549,1.0,127,128
939616,1.0,6,7
926561,1.0,17,18
813577,1.0,29,30
806467,1.0,35,36
806528,1.0,5,6
814553,1.0,223,224
940010,1.0,810,811
805518,1.0,38,39
805583,1.0,43,44
813464,1.0,11,12
806339,1.0,9,10
805962,1.0,45,46
939467,1.0,4,5
927069,1.0,25,26
814567,1.0,6,7
806410,1.0,18,19
806536,1.0,14,15
939503,1.0,2,3
927354,1.0,3,4
818333,1.0,1,2
813499,1.0,76,77
813527,1.0,41,42
926943,1.0,17,18
927035,1.0,64,65
818265,1.0,25,26
814377,1.0,71,72
814040,1.0,39,40
806535,1.0,2,3
818502,1.0,20,21
926313,1.0,37,38
930988,1.0,12,13
810383,1.0,21,22
810808,1.0,84,85
812146,1.0,147,148
928955,1.0,16,17
812077,1.0,137,138
926878,1.0,11,12
929477,1.0,60,61
925932,1.0,92,93
815094,1.0,61,62
925914,1.0,30,31
815196,1.0,54,55
925870,1.0,32,33
811023,1.0,24,25
925463,1.0,24,25
816165,1.0,520,521
816102,1.0,83,84
929352,1.0,8,9
925867,1.0,243,244
815295,1.0,9,10
816045,1.0,466,467
929700,1.0,20,21
925445,1.0,35,36
929848,1.0,63,64
816358,1.0,16,17
810524,1.0,96,97
814985,1.0,17,18
815031,1.0,181,182
816449,1.0,40,41
810629,1.0,63,64
810719,1.0,61,62
928224,1.0,63,64
928261,1.0,20,21
929866,1.0,11,12
928950,1.0,2,3
816166,1.0,64,65
928282,1.0,77,78
812467,1.0,37,38
812463,1.0,11,12
810740,1.0,147,148
928851,1.0,3,4
928926,1.0,21,22
929859,1.0,3,4
925549,1.0,21,22
928956,1.0,3,4
811197,1.0,53,54
815382,1.0,5,6
815762,1.0,84,85
929035,1.0,4,5
929056,1.0,2,3
925625,1.0,18,19
929049,1.0,2,3
929037,1.0,3,4
811333,1.0,57,58
815542,1.0,20,21
815423,1.0,46,47
811801,1.0,35,36
811793,1.0,18,19
815506,1.0,135,136
811774,1.0,32,33
815494,1.0,1,2
929038,1.0,6,7
811346,1.0,89,90
815426,1.0,107,108
811429,1.0,36,37
929081,1.0,3,4
925650,1.0,9,10
928957,1.0,4,5
925563,1.0,60,61
929319,1.0,3,4
815376,1.0,30,31
929301,1.0,1,2
929292,1.0,2,3
815995,1.0,22,23
929266,1.0,3,4
928972,1.0,2,3
815994,1.0,44,45
815935,1.0,66,67
929160,1.0,3,4
925809,1.0,4,5
929244,1.0,27,28
815852,1.0,11,12
811865,1.0,126,127
929031,1.0,3,4
815779,1.0,36,37
811826,1.0,2,3
929206,1.0,5,6
810414,1.0,149,150
926018,1.0,31,32
927557,1.0,9,10
816465,1.0,45,46
925343,1.0,5,6
926300,1.0,48,49
817221,1.0,173,174
807371,1.0,2,3
927965,1.0,6,7
807373,1.0,2,3
817214,1.0,65,66
807381,1.0,1,2
807388,1.0,1,2
817120,1.0,125,126
807389,1.0,1,2
814750,1.0,455,456
807404,1.0,2,3
925374,1.0,3,4
807408,1.0,1,2
814792,1.0,44,45
807481,1.0,4,5
807531,1.0,1,2
926232,1.0,7,8
927754,1.0,3,4
930861,1.0,10,11
811672,1.0,9,10
925341,1.0,4,5
817330,1.0,22,23
806809,1.0,27,28
927606,1.0,41,42
812947,1.0,30,31
926433,1.0,10,11
927619,1.0,16,17
925335,1.0,1,2
812880,1.0,51,52
925342,1.0,5,6
812821,1.0,210,211
817326,1.0,393,394
927636,1.0,28,29
930925,1.0,12,13
817312,1.0,198,199
814697,1.0,189,190
806987,1.0,92,93
807295,1.0,2,3
927738,1.0,3,4
812793,1.0,62,63
930693,1.0,19,20
926202,1.0,506,507
814978,1.0,45,46
928218,1.0,12,13
925382,1.0,12,13
809524,1.0,1,2
814970,1.0,48,49
930026,1.0,42,43
809920,1.0,3,4
925387,1.0,3,4
810017,1.0,24,25
816752,1.0,168,169
809071,1.0,3,4
814982,1.0,68,69
816691,1.0,134,135
812490,1.0,53,54
929977,1.0,1,2
816486,1.0,80,81
810101,1.0,15,16
810273,1.0,24,25
925413,1.0,13,14
812619,1.0,39,40
930052,1.0,22,23
930421,1.0,32,33
930312,1.0,111,112
807629,1.0,26,27
930375,1.0,3,4
812744,1.0,14,15
927971,1.0,4,5
925375,1.0,11,12
928070,1.0,150,151
814924,1.0,9,10
930319,1.0,54,55
807671,1.0,31,32
817035,1.0,42,43
930208,1.0,18,19
812634,1.0,55,56
928153,1.0,397,398
926184,1.0,64,65
808248,1.0,35,36
928173,1.0,26,27
817072,1.0,9,10
817071,1.0,4,5
810953,1.0,14,15
865392,1.0,77,78
940502,1.0,21,22
788130,1.0,3,4
1086578,1.0,25,26
1086721,1.0,5,6
788073,1.0,76,77
787983,1.0,104,105
1086836,1.0,16,17
1086839,1.0,32,33
787907,1.0,10,11
1086861,1.0,107,108
787874,1.0,8,9
1087038,1.0,22,23
1087102,1.0,5,6
787801,1.0,12,13
1087228,1.0,10,11
787697,1.0,91,92
787689,1.0,58,59
1086537,1.0,73,74
1086175,1.0,64,65
787638,1.0,25,26
1086163,1.0,71,72
788399,1.0,52,53
788354,1.0,26,27
1085658,1.0,71,72
788343,1.0,27,28
1085671,1.0,16,17
788218,1.0,8,9
1085683,1.0,2,3
1085728,1.0,22,23
788178,1.0,50,51
1085999,1.0,17,18
788139,1.0,1,2
1086116,1.0,6,7
1086120,1.0,38,39
788134,1.0,1,2
1086138,1.0,1,2
787661,1.0,54,55
787615,1.0,50,51
786790,1.0,31,32
1088240,1.0,66,67
787255,1.0,124,125
1088424,1.0,95,96
1088524,1.0,28,29
1088603,1.0,18,19
787224,1.0,11,12
787199,1.0,13,14
787147,1.0,8,9
1088615,1.0,87,88
1088706,1.0,87,88
787125,1.0,165,166
787112,1.0,4,5
787096,1.0,43,44
1088767,1.0,4,5
787005,1.0,59,60
1088800,1.0,2,3
787305,1.0,6,7
1088232,1.0,170,171
1087253,1.0,50,51
787355,1.0,34,35
787610,1.0,90,91
787590,1.0,1694,1695
787533,1.0,12,13
787532,1.0,154,155
787524,1.0,45,46
787486,1.0,3,4
1087907,1.0,58,59
787466,1.0,326,327
1087913,1.0,7,8
1088222,1.0,273,274
787428,1.0,93,94
787396,1.0,10,11
1088225,1.0,183,184
1088226,1.0,116,117
787378,1.0,26,27
1085588,1.0,32,33
788532,1.0,3,4
1085546,1.0,6,7
1083586,1.0,5,6
1083746,1.0,82,83
1083794,1.0,136,137
789929,1.0,33,34
789917,1.0,88,89
789761,1.0,2,3
789716,1.0,11,12
1083893,1.0,5,6
789680,1.0,8,9
789634,1.0,18,19
1084195,1.0,126,127
789605,1.0,30,31
789602,1.0,5,6
1084231,1.0,55,56
1084394,1.0,10,11
1084398,1.0,143,144
789983,1.0,21,22
790020,1.0,22,23
1085500,1.0,44,45
790036,1.0,69,70
790189,1.0,6,7
790184,1.0,132,133
1083333,1.0,61,62
1083347,1.0,2,3
1083372,1.0,137,138
790172,1.0,5,6
1083408,1.0,28,29
1083429,1.0,3,4
1083434,1.0,40,41
790109,1.0,427,428
790068,1.0,26,27
1083439,1.0,2,3
1083521,1.0,1,2
790051,1.0,2,3
1083538,1.0,191,192
789547,1.0,33,34
789481,1.0,276,277
1084404,1.0,25,26
1084423,1.0,20,21
1084828,1.0,12,13
1084860,1.0,3,4
788905,1.0,31,32
788877,1.0,8,9
1085026,1.0,225,226
788870,1.0,35,36
1085331,1.0,12,13
788810,1.0,57,58
788735,1.0,34,35
788678,1.0,10,11
788659,1.0,34,35
788617,1.0,201,202
788549,1.0,2,3
788546,1.0,2,3
1085398,1.0,34,35
1084758,1.0,57,58
788910,1.0,5,6
788958,1.0,105,106
789281,1.0,20,21
1084540,1.0,117,118
789462,1.0,3,4
1084563,1.0,81,82
789390,1.0,157,158
789345,1.0,94,95
789307,1.0,10,11
1084697,1.0,21,22
788959,1.0,113,114
1084700,1.0,41,42
789216,1.0,13,14
1084719,1.0,64,65
789119,1.0,109,110
789092,1.0,6,7
789023,1.0,107,108
786884,1.0,40,41
1088811,1.0,21,22
790281,1.0,9,10
783351,1.0,6,7
783292,1.0,4,5
1092741,1.0,40,41
783255,1.0,7,8
1092841,1.0,55,56
783115,1.0,48,49
783094,1.0,26,27
783047,1.0,75,76
1092869,1.0,5,6
1092941,1.0,31,32
782891,1.0,156,157
782868,1.0,50,51
1093005,1.0,25,26
1093010,1.0,19,20
1093110,1.0,78,79
1093138,1.0,1,2
783306,1.0,63,64
1091594,1.0,1,2
1093246,1.0,66,67
783352,1.0,101,102
1091557,1.0,1,2
1091561,1.0,4,5
1091581,1.0,8,9
784203,1.0,24,25
783944,1.0,50,51
783915,1.0,7,8
783873,1.0,5,6
783816,1.0,162,163
783813,1.0,49,50
783685,1.0,25,26
783662,1.0,87,88
783587,1.0,1,2
783572,1.0,8,9
783409,1.0,4,5
783373,1.0,154,155
782829,1.0,2,3
1093266,1.0,1884,1885
786599,1.0,136,137
1093596,1.0,78,79
1093702,1.0,102,103
782372,1.0,168,169
782320,1.0,5,6
782215,1.0,178,179
1093942,1.0,58,59
782198,1.0,2,3
1093951,1.0,30,31
782071,1.0,17,18
1094045,1.0,41,42
1094065,1.0,5,6
782031,1.0,149,150
1094133,1.0,1,2
781929,1.0,10,11
1094160,1.0,35,36
781897,1.0,372,373
1093662,1.0,209,210
782517,1.0,126,127
782816,1.0,2,3
782559,1.0,40,41
782807,1.0,2,3
1093273,1.0,110,111
1093278,1.0,16,17
1093445,1.0,10,11
782793,1.0,2,3
1093486,1.0,40,41
782791,1.0,2,3
782788,1.0,2,3
782787,1.0,1,2
1093517,1.0,19,20
1093521,1.0,84,85
1093531,1.0,17,18
1093539,1.0,90,91
782720,1.0,57,58
782605,1.0,165,166
784209,1.0,307,308
1091514,1.0,42,43
1091237,1.0,104,105
785951,1.0,112,113
785915,1.0,83,84
1089630,1.0,3,4
1089656,1.0,62,63
785912,1.0,69,70
785868,1.0,45,46
1089676,1.0,136,137
785865,1.0,506,507
1089705,1.0,49,50
1089815,1.0,112,113
785795,1.0,261,262
785755,1.0,54,55
785744,1.0,84,85
1089862,1.0,8,9
785657,1.0,28,29
1089997,1.0,38,39
1089623,1.0,1,2
786192,1.0,138,139
1091235,1.0,121,122
1089403,1.0,94,95
786578,1.0,285,286
1088828,1.0,12,13
786486,1.0,312,313
1088893,1.0,30,31
1089079,1.0,64,65
786392,1.0,67,68
1089118,1.0,2,3
786378,1.0,56,57
786356,1.0,51,52
786320,1.0,72,73
786236,1.0,197,198
1089152,1.0,67,68
786218,1.0,95,96
1089156,1.0,3,4
1089304,1.0,44,45
785607,1.0,41,42
785597,1.0,242,243
785540,1.0,157,158
785539,1.0,10,11
1090938,1.0,9,10
784706,1.0,67,68
1091015,1.0,45,46
784690,1.0,68,69
784642,1.0,12,13
784525,1.0,54,55
1091070,1.0,90,91
784509,1.0,181,182
1091074,1.0,82,83
784407,1.0,51,52
784386,1.0,51,52
784351,1.0,699,700
784338,1.0,4,5
1091136,1.0,6,7
1091151,1.0,12,13
784758,1.0,20,21
785070,1.0,5,6
1090926,1.0,24,25
1090416,1.0,31,32
785515,1.0,30,31
785504,1.0,134,135
1090088,1.0,48,49
1090110,1.0,37,38
1090127,1.0,51,52
1090150,1.0,89,90
785445,1.0,9,10
785081,1.0,4,5
785175,1.0,3,4
1090652,1.0,16,17
1090653,1.0,18,19
1090659,1.0,12,13
1090719,1.0,6,7
1090723,1.0,25,26
790219,1.0,2,3
790471,1.0,4,5
940526,1.0,7,8
945059,1.0,31,32
945336,1.0,360,361
799780,1.0,11,12
799569,1.0,106,107
945366,1.0,27,28
799521,1.0,21,22
945381,1.0,203,204
799514,1.0,50,51
799214,1.0,3,4
799191,1.0,7,8
799048,1.0,7,8
798991,1.0,43,44
945721,1.0,6,7
798975,1.0,35,36
798924,1.0,1,2
945945,1.0,16,17
945243,1.0,20,21
800088,1.0,15,16
945972,1.0,42,43
944968,1.0,14,15
801073,1.0,18,19
801012,1.0,155,156
801000,1.0,3,4
800895,1.0,18,19
800890,1.0,10,11
800776,1.0,73,74
800763,1.0,20,21
800543,1.0,22,23
800541,1.0,6,7
800496,1.0,4,5
800431,1.0,225,226
800319,1.0,8,9
800110,1.0,6,7
800091,1.0,6,7
944958,1.0,25,26
798910,1.0,116,117
798792,1.0,72,73
797431,1.0,6,7
954987,1.0,52,53
954992,1.0,83,84
954993,1.0,61,62
954997,1.0,7,8
798059,1.0,28,29
797908,1.0,40,41
955164,1.0,24,25
797907,1.0,4,5
797788,1.0,20,21
797785,1.0,20,21
797774,1.0,17,18
955247,1.0,139,140
797698,1.0,8,9
963361,1.0,59,60
963376,1.0,35,36
963382,1.0,51,52
798184,1.0,7,8
798279,1.0,141,142
798745,1.0,114,115
946851,1.0,19,20
946433,1.0,56,57
798669,1.0,1,2
798586,1.0,129,130
798574,1.0,32,33
946554,1.0,14,15
798528,1.0,25,26
798481,1.0,270,271
798449,1.0,23,24
946557,1.0,4,5
798325,1.0,31,32
798284,1.0,17,18
946657,1.0,57,58
946671,1.0,37,38
946676,1.0,58,59
946741,1.0,67,68
944849,1.0,145,146
801182,1.0,54,55
801264,1.0,194,195
942910,1.0,171,172
803805,1.0,62,63
942929,1.0,96,97
942930,1.0,116,117
943147,1.0,91,92
943220,1.0,17,18
803665,1.0,46,47
803585,1.0,68,69
943250,1.0,3,4
943402,1.0,56,57
943437,1.0,4,5
803565,1.0,3,4
943499,1.0,1,2
803519,1.0,44,45
803463,1.0,184,185
803446,1.0,19,20
942913,1.0,115,116
942884,1.0,3,4
801331,1.0,18,19
942868,1.0,1,2
804632,1.0,15,16
940597,1.0,6,7
940625,1.0,42,43
940758,1.0,14,15
940762,1.0,33,34
804556,1.0,8,9
804475,1.0,108,109
941460,1.0,119,120
804390,1.0,38,39
804269,1.0,66,67
942494,1.0,10,11
942516,1.0,45,46
942518,1.0,27,28
942739,1.0,15,16
804247,1.0,60,61
803357,1.0,2,3
943776,1.0,18,19
803302,1.0,50,51
803293,1.0,57,58
802027,1.0,8,9
944780,1.0,52,53
801954,1.0,2,3
801948,1.0,11,12
801798,1.0,56,57
801768,1.0,10,11
801714,1.0,165,166
944826,1.0,33,34
944834,1.0,71,72
944847,1.0,13,14
801589,1.0,186,187
801536,1.0,7,8
801412,1.0,49,50
801408,1.0,66,67
801338,1.0,20,21
802105,1.0,70,71
944730,1.0,119,120
802486,1.0,4,5
802810,1.0,5,6
803200,1.0,1,2
943799,1.0,139,140
803126,1.0,19,20
803052,1.0,65,66
803035,1.0,68,69
802964,1.0,10,11
802803,1.0,9,10
802547,1.0,8,9
944460,1.0,167,168
944550,1.0,20,21
802776,1.0,22,23
802767,1.0,30,31
944681,1.0,17,18
802639,1.0,98,99
963419,1.0,12,13
1079212,1.0,27,28
1083269,1.0,18,19
792571,1.0,140,141
1082162,1.0,24,25
1082301,1.0,3,4
792559,1.0,68,69
792483,1.0,100,101
792430,1.0,2,3
1082304,1.0,21,22
1082307,1.0,8,9
792409,1.0,3,4
1082328,1.0,23,24
1082352,1.0,10,11
792329,1.0,30,31
792275,1.0,6,7
792257,1.0,12,13
1082376,1.0,16,17
792234,1.0,5,6
1082112,1.0,17,18
1082043,1.0,14,15
1082447,1.0,23,24
792573,1.0,6,7
1081777,1.0,30,31
793143,1.0,13,14
793135,1.0,30,31
793062,1.0,3,4
793056,1.0,15,16
1081794,1.0,37,38
1081998,1.0,30,31
792970,1.0,119,120
792931,1.0,25,26
1082006,1.0,106,107
1082024,1.0,143,144
792776,1.0,133,134
792739,1.0,27,28
792648,1.0,145,146
792630,1.0,9,10
1082438,1.0,34,35
792181,1.0,33,34
1079426,1.0,8,9
791349,1.0,27,28
791213,1.0,116,117
791206,1.0,4,5
791178,1.0,18,19
791167,1.0,323,324
1082969,1.0,48,49
790929,1.0,1,2
1082990,1.0,5,6
790888,1.0,12,13
790887,1.0,37,38
1083241,1.0,14,15
790818,1.0,17,18
790718,1.0,9,10
790693,1.0,204,205
790682,1.0,34,35
790494,1.0,120,121
791309,1.0,46,47
791368,1.0,23,24
791934,1.0,8,9
791463,1.0,2,3
791851,1.0,76,77
1082461,1.0,138,139
791798,1.0,2,3
1082482,1.0,34,35
791756,1.0,2,3
791741,1.0,89,90
791698,1.0,5,6
1082484,1.0,19,20
1082708,1.0,22,23
791686,1.0,19,20
1082796,1.0,18,19
791676,1.0,13,14
791563,1.0,16,17
791542,1.0,54,55
791528,1.0,29,30
1081757,1.0,32,33
793198,1.0,26,27
1081595,1.0,104,105
1079799,1.0,108,109
796294,1.0,3,4
1079917,1.0,49,50
1079921,1.0,67,68
796070,1.0,74,75
796060,1.0,39,40
1079955,1.0,34,35
1080143,1.0,3,4
1080204,1.0,119,120
1080206,1.0,52,53
795945,1.0,226,227
1080382,1.0,3,4
795891,1.0,7,8
1080383,1.0,55,56
1080440,1.0,20,21
795865,1.0,14,15
796628,1.0,3,4
796646,1.0,20,21
1081581,1.0,82,83
796657,1.0,1,2
797369,1.0,186,187
797223,1.0,35,36
797192,1.0,2,3
1079482,1.0,4,5
797070,1.0,105,106
796956,1.0,93,94
796927,1.0,88,89
1079637,1.0,22,23
1079638,1.0,14,15
796915,1.0,157,158
796886,1.0,19,20
796677,1.0,33,34
796674,1.0,92,93
1079753,1.0,28,29
1079779,1.0,8,9
795749,1.0,96,97
795639,1.0,15,16
795581,1.0,31,32
1080489,1.0,87,88
1081105,1.0,259,260
1081167,1.0,37,38
793597,1.0,2,3
1081178,1.0,6,7
1081283,1.0,19,20
793461,1.0,72,73
1081300,1.0,307,308
1081325,1.0,27,28
793438,1.0,16,17
1081556,1.0,26,27
793379,1.0,32,33
1081561,1.0,175,176
1081567,1.0,238,239
793333,1.0,304,305
793317,1.0,98,99
793831,1.0,12,13
1080891,1.0,80,81
793867,1.0,30,31
794391,1.0,6,7
1080499,1.0,8,9
1080574,1.0,11,12
795560,1.0,89,90
1080735,1.0,52,53
1080740,1.0,77,78
1080747,1.0,8,9
794371,1.0,24,25
